timestamp,bytes_in,bytes_out,host
1458698416,181,106,host8
1458698416,214,2854,host8
1458698416,1714,550,host8
1458698416,136,81,host8
1458698416,185,100,host8
1458698416,92,76,host8
1458698416,223,73,host8
1458698416,104,72,host8
1458698416,2446,1106,host8
1458698416,668,176,host8
1458698416,138,84,host8
1458698416,395,178,host8
1458698418,149,80,host8
1458698418,146,73,host8
1458698420,151,70,host8
1458698420,100,68,host8
1458698420,264,92,host8
1458698420,287,93,host8
1458698420,6010,3609,host8
1458698421,332,168,host8
1458698421,150,83,host8
1458698421,146,73,host8
1458698421,22397,1830,host8
1458698423,131,91,host8
1458698423,102,102,host8
1458698423,102,102,host8
1458698423,13268,3248,host8
1458698425,550,550,host8
1458698423,126,246,host254
1458698423,6637,2057,host254
1458698428,63,86,host254
1458698428,63,86,host254
1458698430,562,74,host254
1458698412,0,107,host19
1458698412,196,196,host19
1458698412,0,151,host19
1458698413,62,432,host19
1458698413,0,87,host19
1458698413,7655,1785,host18
1458698414,294,294,host19
1458698414,0,85,host19
1458698415,0,151,host19
1458698415,2448,2670,host19
1458698415,194,194,host19
1458698415,0,151,host19
1458698415,0,83,host19
1458698415,0,83,host19
1458698415,0,85,host19
1458698415,0,83,host19
1458698415,0,82,host19
1458698415,0,85,host19
1458698416,0,82,host19
1458698416,0,82,host19
1458698416,0,82,host19
1458698416,0,84,host19
1458698416,7655,1845,host18
1458698416,7655,1710,host18
1458698416,118,90,host18
1458698417,8583,1754,host18
1458698417,7655,1785,host18
1458698418,127,120,host19
1458698418,127,240,host19
1458698418,294,294,host19
1458698420,1815,2580,host19
1458698420,0,84,host19
1458698420,0,82,host19
1458698420,0,80,host19
1458698420,0,85,host19
1458698420,0,84,host19
1458698420,0,84,host19
1458698420,0,82,host19
1458698420,0,1392,host19
1458698420,62,693,host19
1458698421,0,342,host19
1458698421,0,294,host19
1458698421,66,412,host19
1458698421,0,151,host19
1458698421,7715,1785,host18
1458698422,0,294,host19
1458698422,0,151,host19
1458698422,121,105,host19
1458698422,0,1070,host19
1458698422,7655,1710,host18
1458698422,7655,1694,host18
1458698423,7655,1754,host18
1458698424,134,85,host18
1458698424,8583,1754,host18
1458698432,165,87,host2
1458698432,87,91,host2
1458698426,0,87,host19
1458698426,0,86,host19
1458698426,0,87,host19
1458698427,294,294,host19
1458698427,528,898,host19
1458698427,0,124,host19
1458698427,0,492,host19
1458698428,74,417,host19
1458698428,0,98,host19
1458698428,0,82,host19
1458698428,0,84,host19
1458698428,0,85,host19
1458698429,0,84,host19
1458698429,0,84,host19
1458698429,0,82,host19
1458698429,294,294,host19
1458698429,131,91,host19
1458698429,74,2980,host19
1458698429,74,415,host19
1458698429,4121,5299,host19
1458698429,0,94,host19
1458698429,0,81,host19
1458698429,74,727,host19
1458698429,0,110,host19
1458698429,0,110,host19
1458698429,0,110,host19
1458698430,0,87,host19
1458698430,0,78,host19
1458698430,74,727,host19
1458698430,74,727,host19
1458698430,0,108,host19
1458698430,0,73,host19
1458698430,0,87,host19
1458698431,58,2966,host19
1458698431,58,404,host19
1458698431,0,90,host19
1458698431,0,110,host19
1458698431,7655,1694,host18
1458698432,122,85,host19
1458698432,90,90,host19
1458698432,168,84,host19
1458698432,0,107,host19
1458698434,0,151,host19
1458698411,98,160,host248
1458698411,151,152,host248
1458698411,112,84,host248
1458698414,155,85,host248
1458698421,5002,2714,host248
1458698427,1152,1238,host248
1458698430,62,76,host248
1458698430,62,79,host248
1458698431,117,73,host248
1458698431,895,1020,host248
1458698432,266,264,host248
1458698434,932,78,host248
1458698414,1287,3256,host254
1458698418,63,187,host254
